name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
1.20 Oxo Tower Wharf,https://openhouselondon.open-city.org.uk/listings/8766,"Unit 1.20 looks over the square towards the Bargehouse building from the first floor walkway of OXO Tower Wharf, immediately at the top of the steps; multi-purpose as showroom, workspace and teaching space.","Unit 1.20 Oxo Tower Wharf, Bargehouse Street , SE1 9PH",51.5083463,-0.1082762,10:00:00,12:30:00,Yes,Unknown
The Ismaili Centre,https://openhouselondon.open-city.org.uk/listings/2063,"Part of an international family of Ismaili Centres, a religious, cultural and social space for the Shia Ismaili Muslim community. The serenity of the entrance fountain to the roof garden reflects Muslim traditions in architecture and design","1-7 Cromwell Gardens, SW7 2SL",51.4956616,-0.1732322,11:30:00,15:30:00,No,
