name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Soho tour by SODA Studio,https://openhouselondon.open-city.org.uk/listings/9210,"SODA Studio will lead two tours of Soho by day and by night to explore both historic and contemporary buildings that they know and love, which help create the modern 'village' we know today.","6 Walker's Court, Soho, W1F 0BT",51.5126804,-0.1340543,11:00:00,12:00:00,Yes,True
Studio Flox,https://openhouselondon.open-city.org.uk/listings/10281,"Studio Flox at Watermans Art Centre is a combined arts centre. It is located in Brentford, England alongside the banks of the River Thames overlooking Kew Gardens in West London, England","WATERMANS PARK, 40A, HIGH STREET, BRENTFORD, TW8 0BB",51.4856009,-0.2987655,08:00:00,16:00:00,No,
