name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Green Lodge,https://programme.openhouse.org.uk/listings/13757,"Green Lodge is a low-energy family home by Stylus Architects, carefully embedded into the landscape of Putney Heath. Much of the accommodation is concealed below ground, allowing the building to maintain a modest presence whilst bringing natural light into every room through a series of lightwells and rooflights.","56 Roehampton High Street, SW15 4HJ",51.45098,-0.23711,10:00:00,16:00:00,No,
Grove Lane,https://programme.openhouse.org.uk/listings/13292,"A substantial rear extension connecting the two existing patios was added to the existing fabric of this stunning neoclassical Grade II villas dating 1821. Large sliding doors and two glass roofs were added, a palette of polished concrete floor, oak joinery and Carrara marble define the area of work and leisure for this space.","114 Grove Lane, SE5 8BJ",51.46672,-0.08595,10:00:00,16:00:00,No,
Guildhall Art Gallery,https://programme.openhouse.org.uk/listings/1405,"Open daily 10am-5pm. 
Regular free guided tours 12.15pm & 1.15pm on Tuesday-Sunday, with extra tours on the final Open House weekend.
Home of the City of London's art collection, & remains of London's Roman Amphitheatre","Guildhall Yard, EC2V 5AE",51.51551,-0.09159,11:00:00,16:00:00,No,
Hampstead Heath Pergola,https://programme.openhouse.org.uk/listings/2106,"800ft long Grade II* listed pergola is designed in one of London's secret gardens at the rear of Inverforth House, Lord Leverhulme's London residence (1904-25).","Inverforth Close (off North End Way), NW3 7EX",51.5653652,-0.1827407,11:00:00,12:30:00,Yes,Yes
Harringay Green Lanes eateries tour,https://programme.openhouse.org.uk/listings/13725,"This walking tour with a relaxed pace is a culturally immersive food journey through one of North London’s most vibrant and underappreciated culinary corridors. The area from Manor House to Wood Green is famous for rich Turkish, Kurdish, Mediterranean, Middle Eastern, bakery, café, and family-run eateries.","In front of, Wood Green Station, N22 5JU",51.59728,-0.10975,13:00:00,14:30:00,Yes,Yes
Heatherwick Studio at Making House,https://programme.openhouse.org.uk/listings/12775,"Visit Making House, the London home of Heatherwick Studio, a team of over 280 problem solvers dedicated to making the physical world around us better for everyone.

Explore our new exhibition and the exciting stories of London Olympia, Little Island in New York, the central business district in Xi’an, and Birmingham City's football stadium, among many other extraordinary design projects.","Making House, 55 Argyle Street, WC1H 8EE",51.52873,-0.12016,09:00:00,16:00:00,No,
Herne Hill Velodrome,https://programme.openhouse.org.uk/listings/13624,"Herne Hill Velodrome, opened in 1891, hosted track cycling events for the 1948 Olympics, is now home to a thriving grassroots cycling facility - hosting everything from Learn to Cycle to local and international racing events. 
HHV overcame the threat of closure in the early 2000s, and a new pavilion, designed by Mike Taylor of Hopkins Architects, opened in 2017.","104 Burbage Road, SE24 9HE",51.45121,-0.09099,17:30:00,19:30:00,Yes,No
Hidden Isleworth - a walking tour with varied buildings,https://programme.openhouse.org.uk/listings/11824,"Isleworth situated on the River Thames was earlier known for river based industries, but grand houses like Gumley built by James Gibbs 1721 remain mingling with an 18th century public house, 19thC homes and almshouses and a police station by Frederick Caiger","Isleworth Leisure Centre and Library, , Twickenham Road, TW7 7EU",51.46626,-0.33027,14:00:00,15:30:00,Yes,Yes
Hillingdon Civic Centre,https://programme.openhouse.org.uk/listings/13803,"Discover the architectural and civic history of Hillingdon Civic Centre on a guided tour led by local history and architecture experts. Explore its distinctive design and incorporation of the old tow, marriage room, public artworks, stained glass,  iconic ""Bones"" artwork, Lady Hillingdon portrait and Jane Grey window, revealing how this landmark reflects Hillingdon's heritage, identity and growth.","Civic Centre, High Street, Uxbridge, UB10 1UW",51.54345,-0.47661,11:00:00,12:00:00,Yes,Yes
Hinde Street Methodist Church,https://programme.openhouse.org.uk/listings/9976,"Hinde Street Methodist Church is a gorgeous, Grade II-listed Victorian church in the heart of historic Marylebone. The Church was constructed in 1887 with a grand pillared portico, spire and classical interior which remains largely unaltered. The entrance foyer was remodelled in 2014 to give the church a more open appearance, better reflecting the welcoming nature of its congregation.","19 Thayer Street, W1U 2QJ",51.5171666,-0.151156,10:00:00,16:00:00,No,
"Hop on, hop off Walking Tour Bus by Hullabaloo",https://programme.openhouse.org.uk/listings/13949,Want to know more about the history of the City? Hop aboard our walking bus for fun facts and sensational stories as we wind through the local City.,"Guildhall Yard, EC2V 5AE",51.51543,-0.09204,11:00:00,16:00:00,No,
Howard Hodgkin Studio,https://programme.openhouse.org.uk/listings/12569,"Sir Howard Hodgkin (1932 – 2017) was one of England’s most celebrated contemporary artists. Abstracted yet allusive, apparently spontaneous but in fact highly controlled, his paintings convey feeling through gesture and colour.  His former studio, converted from a nineteenth-century dairy, sits in the heart of Bloomsbury.","The Howard Hodgkin Studio, Address tbc to ticket holders, WC1 1AB",51.59579,-0.21155,10:00:00,17:00:00,Yes,Yes
Hoxton Hall,https://programme.openhouse.org.uk/listings/11666,"Hoxton Hall was originally built in 1863 by James Mortimer, in the traditional music hall architecture style, with the intention to combine instruction with amusement.  It is a Grade 2 Listed Plus building and one of 5 Music Hall's left.","130 Hoxton Street, N1 6SH",51.53189,-0.07967,10:15:00,16:00:00,Yes,Yes
Humanise Spotters Guide: King's Cross,https://programme.openhouse.org.uk/listings/13937,"Ever wondered just what makes a building interesting, characterful and joyful? It’s not just a vague sensation or an indescribable feeling. There are specific things you can look for.

Explore the buildings around you using the Humanise Spotter’s Guide, a mobile-friendly guide which invites you to look more closely at the buildings around us, and think about how they’re shaping how we all feel.","Making House, 55 Argyle Street, WC1H 8EE",51.52892,-0.12028,09:00:00,16:00:00,No,
Ibraaz,https://programme.openhouse.org.uk/listings/13822,"Ibraaz is a London-based cultural institution for art,  culture and ideas from the Global Majority. Bringing together artists, thinkers, and communities through exhibitions, film, debate, publishing, and multidisciplinary programming, Ibraaz creates a brave space where culture fosters exchange, pluralism, and shared humanity.","93 Mortimer Street, W1W 7SS",51.51741,-0.14195,11:30:00,12:30:00,Yes,Yes
Illuminated River Walk: Explore London’s Bridges After Dark,https://programme.openhouse.org.uk/listings/8382,"Join award-winning guide Katie Wignall on a riverside walk along the route of Illuminated River, the world's longest public art commission illuminating 9 bridges of the Thames. Journey from Westminster to Bankside in search of the hidden details and surprising stories along the Thames, and learn about how the bridges shaped this area through time and how they continue to influence London today.",South Bank Lion on the south side of Westminster Bridge,51.50093,-0.11981,18:45:00,20:00:00,Yes,Yes
In Situ: Croydon Space Station,https://programme.openhouse.org.uk/listings/13810,"Be inspired by Croydon's space age buildings and aviation history - from Apollo and Lunar House, to Croydon Airport. Build your own models of familiar buildings redesigned as spacecrafts and transform the town centre into a space station.","The Queen's Gardens, Croydon, CR0 1YJ",51.37204,-0.09757,12:00:00,17:00:00,No,
"Inner Space Meditation Centre, Covent Garden",https://programme.openhouse.org.uk/listings/12588,"Inner Space, London’s oasis of calm, welcomes visitors back for the Open House Festival. Join us over two weekends for free Guided Meditations, Personal Development talks and inspiring wellbeing workshops that support and nurture mindfulness, resilience and inner balance. Take a moment to pause in our Quiet Room, a space that will leave you feeling reconnected, refreshed, uplifted, and renewed.","36 Short's Gardens, Covent Garden, WC2H 9AB",51.51459,-0.12523,11:00:00,18:00:00,Yes,No
Institut français du Royaume-Uni,https://programme.openhouse.org.uk/listings/708,"1939 ArtDeco Grade II listed building refurbished in 1950, then restructured and modernised in 2014. Did you know that the Institut was founded in 1910 by a woman, Marie d’Orliac? Or that it welcomed Charles de Gaulle and the Free French Forces during WWII? Learn all about the Institut’s fascinating history and gorgeous ArtDeco architecture including its Grade II listed reading room.","17 Queensberry Place, South Kensington, SW7 2DT",51.4946504,-0.1771684,14:00:00,17:45:00,Yes,Yes
International Maritime Organization,https://programme.openhouse.org.uk/listings/7730,"The International Maritime Organization is a specialized agency of the UN, responsible for the safety and security of shipping and the prevention of marine pollution by ships. It is the only UN organization with headquarters in London.","4 Albert Embankment, SE1 7SR",51.4936018,-0.1210654,10:00:00,16:00:00,No,
Internet infrastructure of London walking tour,https://programme.openhouse.org.uk/listings/13284,"""When trying to find Internet infrastructure in a city, it's helpful to start from the ground up – or, more precisely, somewhere just below the ground up..."" - Ingrid Burrington, artist (2016)


This tour will walk you through the ubiquitous but often invisible infrastructure that enables connectivity in London, with a focus specifically on the City of London.","Tower Subway Tunnel, EC3R 6AN",51.50843,-0.07891,11:00:00,13:30:00,Yes,Yes
Irish Stories South of the River,https://programme.openhouse.org.uk/listings/13726,"Let’s find out about the Irish who lived just south of the river Thames.
Their story and achievements, covering the last few centuries to recent times, incorporating local London history whilst strolling through beautiful historic parks and Georgian squares. Starts outside The Tankard pub, Kennington Road. SE11. Finishing at Kennington Park. SE11.","The Tankard pub, 111 Kennington Rd,, SE11 6SF",51.4953,-0.11063,11:00:00,13:00:00,Yes,Yes
John Lobb,https://programme.openhouse.org.uk/listings/13553,"Founded in 1866, John Lobb prides itself on upholding its exacting standards and unique levels of craftsmanship in the creation of hand-made shoes and boots for men. See the shop transformed from a beautiful Grade II listed building to its modern look. Also a former residence of (Sir) Isaac Newton, 1696-1700, in which he lived for four years.","88 Jermyn Street, SW1Y 6JD",51.50811,-0.13725,11:00:00,17:00:00,No,
Kaymet Factory,https://programme.openhouse.org.uk/listings/6826,"The operational factory of Kaymet, a maker of trays and trolleys since 1947. A hidden 1950s building with a small yard, originally a printing works. It is brick built, with clear-storey glazing and tubular truss north-light main shed roof.","52 Ossory Road, SE1 5AN",51.48474239999999,-0.0710449,10:00:00,16:00:00,No,
"Kensal House, Past Present and Future",https://programme.openhouse.org.uk/listings/12439,"Walk through almost a century of housing at Kensal House, from its pioneering modernist design to the future of the neighbouring Kensal Gasworks Opportunity Area. Explore the Grade II* listed estate's architecture, communal spaces and social history before finishing in the Residents' Room with an exhibition examining proposals for the future of this remarkable corner of North Kensington.","Kensal House (pedestrian entrance), Ladbroke Grove, W10 5BQ",51.52536,-0.21522,10:00:00,11:30:00,Yes,No
Kenwood,https://programme.openhouse.org.uk/listings/835,"A striking Neoclassical villa in tranquil gardens on Hampstead Heath, Kenwood boasts breath-taking interiors by Robert Adam and a world-class art collection.","English Heritage, Hampstead Lane, NW3 7JR",51.5713284,-0.1675998,11:00:00,15:00:00,Yes,No
Kew House,https://programme.openhouse.org.uk/listings/5737,"A family home renown for it's quality of space and light, set around a courtyard and formed from two gabled Corten steel buildings connected by a glazed link.  The basement gallery will be showing Art Form, an exhibition on the engineering of 50 major artworks by Price & Myers.","10 Cambridge Road, Kew, TW9 3JB",51.48255,-0.28586,10:00:00,17:00:00,No,
"King's College London, The Maughan Library",https://programme.openhouse.org.uk/listings/847,"London's first fireproof building, built to house records of the Court of Chancery. Now renovated to house a fine university library.","Chancery Lane, WC2A 1LR",51.51507,-0.11128,11:00:00,17:00:00,No,
Kingston Guildhall and History Centre,https://programme.openhouse.org.uk/listings/6960,"Built in the Georgian style, the Guildhall brought together Kingston's administrative functions. Purpose-built Magistrates Courts were included in the building, part of which are now home to Kingston History Centre.","High Street, Kingston upon Thames, KT1 1EU",51.40824,-0.30596,10:00:00,16:30:00,Yes,No
Kingston Historic walk,https://programme.openhouse.org.uk/listings/7678,"We are running our usual guided walking tours around historic Kingston this year. Come and find out interesting facts and stories about old Kingston. You will be amazed about how much you learn and enjoy.



Our guided tours are informative, interesting and fun. For more information about us visit: https://www.kingstontourguides.org.uk/","Market house, Kingston upon Thames, KT1 1JX",51.40975359999999,-0.3062179,11:00:00,12:30:00,Yes,Yes
"Kingston Library, Museum and Art Gallery",https://programme.openhouse.org.uk/listings/781,"Adjoining Grade II listed Carnegie-funded library, museum and art gallery. Museum holdings range from ceramics to topographical drawings, including the collection left by Eadweard Muybridge, a native of Kingston and photographic pioneer.","Wheatfield Way, Kingston upon Thames, KT1 2PS",51.40953,-0.30046,10:00:00,17:00:00,No,
LUC 60th Anniversary - Chandos Park,https://programme.openhouse.org.uk/listings/13873,"This year marks LUC’s 60th anniversary. We are celebrating a legacy founded by two landscape architects and an ecologist, built on creativity, collaboration, and meaningful design. To mark the occasion, we are showcasing five projects highlighting the breadth and diversity of LUC’s work across disciplines and design approaches. Together, they demonstrate our thoughtful and impactful work.","Car Park in the site, off (166a) Camrose Ave, Edgware, HA8 6BZ",51.60329,-0.28402,12:00:00,13:00:00,Yes,Yes
LUC 60th Anniversary - Halliwick Recreation Ground,https://programme.openhouse.org.uk/listings/13870,"This year marks LUC’s 60th anniversary. We are celebrating a legacy founded by two landscape architects and an ecologist, built on creativity, collaboration, and meaningful design. To mark the occasion, we are showcasing five projects highlighting the breadth and diversity of LUC’s work across disciplines and design approaches. Together, they demonstrate our thoughtful and impactful work.","Park pedestrian gate entrance at the west end, Albion Avenue, N10 1AG",51.6015,-0.15003,10:00:00,11:00:00,Yes,Yes
LUC 60th Anniversary - Swiss Cottage Open Space,https://programme.openhouse.org.uk/listings/13872,"This year marks LUC’s 60th anniversary. We are celebrating a legacy founded by two landscape architects and an ecologist, built on creativity, collaboration, and meaningful design. To mark the occasion, we are showcasing five projects highlighting the breadth and diversity of LUC’s work across disciplines and design approaches. Together, they demonstrate our thoughtful and impactful work.","Main entrance to the Hampstead Theatre, Eton Avenue, NW3 3EU",51.54381,-0.17367,14:00:00,15:00:00,Yes,Yes
LUC 60th Anniversary - TGA120,https://programme.openhouse.org.uk/listings/13867,"This year marks LUC’s 60th anniversary. We are celebrating a legacy founded by two landscape architects and an ecologist, built on creativity, collaboration, and meaningful design. To mark the occasion, we are showcasing five projects highlighting the breadth and diversity of LUC’s work across disciplines and design approaches. Together, they demonstrate our thoughtful and impactful work.","120 Fenchurch St, EC3M 5BA",51.51239,-0.0812,09:00:00,10:00:00,Yes,Yes
LUC 60th Anniversary - West Reservoir,https://programme.openhouse.org.uk/listings/13874,"This year marks LUC’s 60th anniversary. We are celebrating a legacy founded by two landscape architects and an ecologist, built on creativity, collaboration, and meaningful design. To mark the occasion, we are showcasing five projects highlighting the breadth and diversity of LUC’s work across disciplines and design approaches. Together, they demonstrate our thoughtful and impactful work.","West Reservoir Green Lanes, Woodberry Down, N4 2HA",51.56682,-0.09214,09:00:00,10:00:00,Yes,Yes
La Sainte Union Catholic School,https://programme.openhouse.org.uk/listings/10598,"Founded in 1861 by a group of French nuns, La Sainte Union has a rich history. See the original Georgian site, chapel and its 144-year-old organ, plus modern stained glass windows by Patrick Pollen, LSU’s own orchard and the 60s extension.","Highgate Road, NW5 1RP",51.5599528,-0.1497769,11:00:00,15:00:00,No,
Lewisham Heritage at Catford Library,https://programme.openhouse.org.uk/listings/13902,"Lewisham Heritage is responsible for the collection, preservation and making available the history and heritage for Lewisham Council and its communities.
While Lewisham Library is being refurbished our Heritage Reading Room is located at Catford Library.

There will be a display of archive material in Meeting Room 2 and hourly tours of the Heritage Reading Room.","Catford Library, 23-24 Winslade Way, Catford Centre, SE6 4JU",51.44616,-0.02129,10:30:00,16:00:00,No,
Lincoln's Inn,https://programme.openhouse.org.uk/listings/928,"Lincoln’s Inn is an Inn of Court and has been an association of barristers and judges for over 600 years. Usually closed to the public, the buildings within this tranquil 11-acre estate include Grade I and II listed gems (mediaeval, Victorian and Georgian architecture) with banqueting halls, a law library, a chapel, and a modern state-of-the-art teaching space.","The Honourable Society of Lincoln's Inn, WC2A 3QA",51.51598,-0.11453,10:00:00,15:30:00,No,
Lisson Grove Studios,https://programme.openhouse.org.uk/listings/13744,"Lisson Grove Studios is a 1088m2 mixed use creative workspace hub providing permanent, affordable workspace for artists, designers, makers and small creative businesses.

The complex opened in February 2026 and includes 38 creative enterprise studios, a café, dance & rehearsal studio, 22 desk spaces, a meeting room, two phone booths and an exhibition space, arranged over 5 split level floors.","Arbeit Studios - Lisson Grove -, Daventry House, Lisson Grove,",51.52556,-0.16953,10:30:00,14:45:00,Yes,Yes
Little Mouse Cheese Shop,https://programme.openhouse.org.uk/listings/12156,"Visit Little Mouse, an Edwardian shop in South Norwood with original wooden frontage and fascia that is now an artisan cheesemonger.","212A Selhurst Road, SE25 6XU",51.39806,-0.07715,10:00:00,16:00:00,No,
London Film School - Parker Street,https://programme.openhouse.org.uk/listings/13313,"Come and look behind the scenes at our London Film School studios on Parker Street. Based above the Garden Cinema, a stone's throw from Covent Garden, the building has recently been refurbished to bespoke studios, edit suites and classrooms for the world-renowned British film school.","39-41 Parker Street, WC2B 5PQ",51.51622,-0.12133,12:50:00,15:35:00,Yes,Yes
London Film School - Shelton Street,https://programme.openhouse.org.uk/listings/13164,"Step behind the scenes at London Film School, one of the world’s most renowned film institutions. Just a stone’s throw from Covent Garden. Shelton Street was a banana warehouse, then 70s wasteland before it had a new era as a film school in London's creative heart. Our new venue on Parker Street has recently been converted into bespoke film studios. Come and take a tour and join the workshop!","24 Shelton Street, WC2H 9UB",51.5136,-0.12558,11:00:00,16:45:00,Yes,Yes
London Fire Brigade Memorial Hall,https://programme.openhouse.org.uk/listings/11781,"Open Day: LFB's grade II listed Memorial Hall, part of the LFB's Art Deco Headquarters, opened in 1937. The hall is rarely seen by the public and contains stunning large memorials by Gilbert Bayes depicting episodes in the Fire Brigade's history and post-war memorials commemorating firefighters lost protecting London in the Second World War.","8 Albert Embankment, SE1 7SP",51.49253,-0.1215,10:00:00,16:00:00,No,
London Mithraeum Bloomberg SPACE,https://programme.openhouse.org.uk/listings/13437,"Bloomberg's European headquarters contains an art gallery with regular exhibitions, and a Roman temple dedicated to the mysterious Cult of Mithras, along a display of astounding Roman objects found by London Museum archaeologists during excavations.","12 Walbrook, EC4N 8AA",51.51233,-0.09055,10:00:00,16:00:00,No,
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating acoustic architecture, playfully reframing public space as an essential community engagement through sound & site mapping. Accessed by smartphone, headphones & echoes.xyz app, the Pavilion is located outside the Serpentine Gallery,. Drawing on Oskar & Zofia Hansen’s Open Form architectural concept it is one of 15 in a series including Venice, Berlin, Dublin, Bergen and Arctic Norway.","Kensington Gardens, W2 3XA",51.50481,-0.17548,06:00:00,20:00:00,No,
London Scottish House (London Scottish Regimental Headquarters),https://programme.openhouse.org.uk/listings/11324,A Grade 2 listed former Territorial Army Drill Hall  featuring restored elements of the original 1882 design. It has a triple height central hall with the restored wrought iron balconies and roofing.  Notable Neo-Georgian design brickwork. It is also unique in being the last ever military drill hall built in the UK.,"London Scottish House, 95 Horseferry Road, Westminster, SW1P 2DX",51.4952653,-0.1331912,10:00:00,16:00:00,No,
London's Roman Amphitheatre,https://programme.openhouse.org.uk/listings/10902,"The capital’s only Roman Amphitheatre. Regular combined guided tours of Amphitheatre and Guildhall Art Gallery at 12.15pm & 1.15pm on Tuesday-Sunday. Additional Open House tours on 19 and 20 September, please see Guildhall Art Gallery listing.","London’s Roman Amphitheatre at Guildhall Art Gallery, Guildhall Yard",51.5155471,-0.0914547,11:00:00,16:00:00,No,
Lumley Chapel,https://programme.openhouse.org.uk/listings/3747,"Saxon and Medieval former chancel of parish church, preserved  after remainder was demolished in 1864. Part C11, with many important post-Reformation monuments, including those to the family of John, Lord Lumley of Nonsuch Palace.  An expert CCT volunteer will be on hand to guide you through the complex and turbulent history of this 1000 year old building and the people who worshipped here.","St Dunstan's Churchyard, Church Road, Cheam, SM3 8QH",51.360717,-0.2162826,10:00:00,15:00:00,No,
MATT + FIONA: Croydon Skyline,https://programme.openhouse.org.uk/listings/13811,"As part of the weekend event Build /  Play / Shape Croydon, MATT+FIONA will lead a collaborative cardboard-build activity inspired by landmarks from Croydon's skyline. Visitors of all ages can help create a large scale installation using pre-made silhouette templates and recycled materials, contributing to ""Croydon of the Future, Drawing on the Past"".","The Queen's Gardens, Croydon, CR0 1YJ",51.37204,-0.09757,12:00:00,17:00:00,No,
Making Spaces for Memories in Seven Sisters Market,https://programme.openhouse.org.uk/listings/13250,"Join us to explore the recently reopened Seven Sisters market in partnership with the Making Spaces Project and Wards Corner CBS.

Known as a hub for North London’s Latin American community, the market was reopened in June 2025 in this interactive event, we will gather together, remember the history of the market and collectively imagine its future.","Seven Sisters Market, N15 5JT",51.58335,-0.07272,11:00:00,14:00:00,Yes,No
Mansion House,https://programme.openhouse.org.uk/listings/1033,"The official residence of the Lord Mayor of the City of London, retaining its 18C character, with superb plasterwork and wood carving.

PLEASE NOTE due to enhanced security measures ID will be required on the day for entry and security screening will be in place.","Walbrook, EC4N 8BH",51.5128676,-0.0900498,11:00:00,15:45:00,Yes,Yes
Markfield Beam Engine and House,https://programme.openhouse.org.uk/listings/1041,"A masterpiece of Victorian engineering, Markfield Beam Engine provided a vital public health facility from 1855-1964.","Markfield Park, Markfield Road, South Tottenham, N15 4RB",51.5818841,-0.06145199999999999,10:00:00,16:00:00,No,
Marshall Street Leisure Centre,https://programme.openhouse.org.uk/listings/1047,"The recently restored Grade II listed Marshall Street Baths were constructed in the Roman Renaissance style and feature elaborate brick and stonework, marble-lined halls and a stunning barrel vaulted roof.  Features a restoration of the marble-lined swimming pool which is an exemplar of 1930s architecture.","Marshall Street, W1F 7EU",51.51364,-0.13803,12:00:00,14:40:00,No,
Memorial Community Church,https://programme.openhouse.org.uk/listings/12965,"Formerly known as Memorial Baptist Church this Grade II listed building opened in 1922, it retains many original features. Open House will include access to the church, gallery and bell tower, and information on church history. 18th September at 7pm Lydia Thornley will lead a talk on the craft skills used in the building, and on the 19th 3.30-6pm there is a sketching workshop","387-395 Barking Road, Plaistow, E13 8AL",51.52302,0.02405,15:00:00,19:00:00,Yes,No
Mirpur: Atlantis of Kashmir at the Market,https://programme.openhouse.org.uk/listings/13630,"Explore the vibrancy of Shepherd’s Bush Market through a new lens, exploring heritage and migration under the railway arches. Mirpur: Atlantis of Kashmir uses immersive projection and original composition to enliven the memories of communities from Mirpur, a region flooded in 1961 to create the landscape-defining Mangla Dam. Plus, contribute your own story of migration to our living archive.","Arch 165, Shepherd's Bush Market, W12 8DF",51.50455,-0.22651,12:00:00,19:00:00,No,
Moravian Close,https://programme.openhouse.org.uk/listings/6835,"A former stable yard of Sir Thomas More's Chelsea estate, now an 18C Chapel, other buildings, and burial ground. Parts of the enclosing walls are Tudor in origin. Ernest and Mary Gillick enhanced the grounds in the 20C.","Moravian Close, 381 Kings Road, SW10 0LP",51.4836113,-0.1762358,13:00:00,17:00:00,No,
Morden Extension Centenary - Treasure Hunt,https://programme.openhouse.org.uk/listings/13686,"In 1926, the Northern line was extended from Clapham Common to Morden, adding seven stations designed by architect Charles Holden. 100 years later, these stations are considered architectural icons. On this Treasure Hunt, you'll get a chance to look for clues that help you learn about their heritage and how they are currently run.","Morden Underground station, London Road, Morden, SM4 5AZ",51.40224,-0.1947,11:00:00,15:00:00,No,
Mount Pleasant,https://programme.openhouse.org.uk/listings/6355,A former Victorian workhouse that has been transformed through LB Camden's Community Investment Programme into a state of the art facility for 50 homeless people laid out around a beautiful suntrap courtyard.,"52-54 Mount Pleasant, WC1X 0AL",51.52185,-0.11309,10:00:00,17:00:00,No,
Museum of Croydon,https://programme.openhouse.org.uk/listings/12045,"Explore the Museum of Croydon and Croydon Archives:

- Join the Curator of the Museum of Croydon and the Borough Archivist of the Croydon Archives on an intimate guided tour of our stored, rarely seen collections.
- Explore our current exhibitions with our expert staff, including Grayson Perry's Essex House Tapestries and a brand-new exhibition on Croydon's Architecture","Croydon Clocktower, Katharine St, CR9 1ET",51.37226,-0.09939,10:00:00,16:30:00,Yes,No
National Army Museum,https://programme.openhouse.org.uk/listings/13061,"Part of the Chelsea Heritage Quarter, the National Army Museum covers the British Army’s role from the Civil Wars to the modern day. Find inspiration in the stories of our soldiers and how their service shapes our world. Founded by Royal Charter in 1960, the Museum has been on the Chelsea site since 1970. Come and find out who we are and why we are here! Free entry to all our galleries!","Royal Hospital Road, SW3 4HT",51.48633,-0.16072,10:30:00,15:15:00,Yes,Yes
National Theatre Studio,https://programme.openhouse.org.uk/listings/3700,"Housed in the Old Vic Theatre’s grade II former annex (built 1958) in the Brutalist style, the Studio exists to develop new work for the National Theatre. The Studio is also home to the National Theatre Archive.  

Tours will include the rehearsal spaces, writers’ rooms and script library alongside the Archive strongroom where the National Theatre’s collections are housed.","83-101 The Cut, SE1 8LL",51.50237,-0.10898,10:30:00,15:30:00,Yes,Yes
National Youth Theatre,https://programme.openhouse.org.uk/listings/12046,"Public Tours tours by Architect's DSDHA and the NYT team of the recently redeveloped RIBA-award-winning building, and a first look at materials from the National Youth Theatre archive, made public for the first time as part of their 70th anniversary celebrations. 

This project is supported by the Mayor of London and the National Lottery Heritage Fund.","National Youth Theatre, 443-445 Holloway Road, N7 6LW",51.55948,-0.122,11:00:00,17:00:00,Yes,No
Nunhead Cemetery,https://programme.openhouse.org.uk/listings/1237,"Nunhead Cemetery, a Grade II* listed Victorian burial ground, is one of London's Magnificent Seven cemeteries  and is of historic and ecological importance. Set on a hillside, its 52 acres of woodland provides a green breathing space offering peace and tranquillity.  Imposing tombs contrast with the tumbling headstones and carved angels peer through a covering of ivy. Visits to chapel and crypt.","Linden Grove, Nunhead, SE15 3LP",51.4643,-0.05311,13:45:00,16:30:00,No,
Obra,https://programme.openhouse.org.uk/listings/13733,"Obra is Sordo Madaleno’s transdisciplinary laboratory, open library, and public living room, turning our London studio into a public-facing space for curiosity, testing, and dialogue. An addition to London's architectural landscape, Obra will host temporary exhibitions, events, and talks fostering exchange between the studio, the environments it works within, and the communities it engages.","Obra, Regent's Wharf - 10 All Saints Street, N1 9RL",51.53469,-0.11853,10:30:00,16:30:00,No,
Old Royal Naval College,https://programme.openhouse.org.uk/listings/1310,"Sir Christopher Wren's riverside masterpiece in Greenwich, built as the Royal Hospital for Seamen and begun in 1696 on the site of the Tudor Greenwich Palace. Occupied by the Royal Naval College from 1869 to 1998, it is now a premier historic, cultural and educational destination in the heart of the Maritime Greenwich UNESCO World Heritage Site.","Old Royal Naval College, Greenwich, SE10 9NN",51.48268,-0.00847,10:30:00,16:30:00,No,
Old Royal Naval College - King William Court,https://programme.openhouse.org.uk/listings/846,"Wren-designed building completed under the direction of Hawksmoor and Vanbrugh, 1698-1712. Original wood panelling, refurbished by Dannatt Johnson in 2001 for University of Greenwich.","King William Court, 30 Park Row, SE10 9NN",51.48257,-0.00606,10:00:00,15:00:00,No,
Old Royal Naval College - Queen Anne Court,https://programme.openhouse.org.uk/listings/1425,"Wren and Hawksmoor building, completed 1749 when Thomas Ripley built the pavilions facing the river. Highlights include council boardroom, grand staircase and restored Portland stonework. Refurbished in 2000 for University of Greenwich.","Queen Anne Court , 30 Park Row, SE10 9NN",51.48387,-0.00524,10:30:00,15:30:00,No,
Old Royal Naval College - Queen Mary Court,https://programme.openhouse.org.uk/listings/1433,"Last major building on the site (1751). Original layout, timber panelling, barrel vaulting and Portland stone. Refurbished in 2000 by Dannatt Johnson for University of Greenwich.","Queen Mary Court, 30 Park Row, SE10 9NN",51.48283,-0.00403,10:30:00,15:30:00,No,
Olympic Legacy Masterplan,https://programme.openhouse.org.uk/listings/7789,"London’s 2012 Olympic and Paralympic Games provided a catalyst for regeneration in the Lower Lea Valley. Guided by the Legacy Masterplan, thousands of new homes and jobs are now being created, stitching together existing communities across the former floodplain.","Timber Lodge, 1A Honour Lea Ave, E20 1DY",51.54744,-0.01482,11:30:00,13:30:00,Yes,Yes
One Paved Court,https://programme.openhouse.org.uk/listings/13277,"One Paved Court is an artist-run space on a lane of early Georgian shops and houses.  In 2017, Allies and Morrison transformed an old carpet shop into a distinctive home for resident artists and a gallery with an innovative and varied programme of exhibitions. ""New interventions are as few as possible, we were there to repair the fabric and to nudge it into its new role."" Allies and Morrison","1 Paved Court, Richmond, TW9 1LZ",51.46039,-0.30658,12:00:00,16:00:00,No,
Ongéan,https://programme.openhouse.org.uk/listings/13883,"Ongéan Ecosystem : 
Art Studios, Gallery, Performance Space, Edible Garden & Kitchen. All built and designed with 99% Reclaimed Materials by artist Adam Ge-Saelis.","Ongéan, Park Mews, Croxted Rd, SE24 9DB",51.45032,-0.10031,14:00:00,18:00:00,No,
